GeneID	CAZy
PBMDCECB_23627	GH43_31
PBMDCECB_23874	GH51
PBMDCECB_24716	GT2
PBMDCECB_25131	GT2
PBMDCECB_00285	GT4
PBMDCECB_00286	GH133
PBMDCECB_00306	GH97
PBMDCECB_00403	GH18
PBMDCECB_00572	GT2
PBMDCECB_00575	GT2
PBMDCECB_00587	GT2-GT2
PBMDCECB_00900	GT28
PBMDCECB_01189	GT2
PBMDCECB_01190	GT4
PBMDCECB_01948	GT2
PBMDCECB_01994	GT4
PBMDCECB_01995	GT4
PBMDCECB_02439	GT4
PBMDCECB_02874	GT2
PBMDCECB_03185	GT5
PBMDCECB_03317	GH130
PBMDCECB_03387	GH77
PBMDCECB_03438	GT4
PBMDCECB_03488	GH29
PBMDCECB_03988	GH1
PBMDCECB_04032	GT2
PBMDCECB_04037	GT2
PBMDCECB_04148	GT2
PBMDCECB_04532	GH43_22
PBMDCECB_04535	GH43_26
PBMDCECB_04541	GH127
PBMDCECB_04561	GH133
PBMDCECB_04650	GT2
PBMDCECB_04871	GH18
PBMDCECB_05118	GH10-CBM48
PBMDCECB_05152	GH97
PBMDCECB_05156	GH13-CBM58-GH13_36
PBMDCECB_05162	GH13
PBMDCECB_05163	GH65
PBMDCECB_05306	GT83
PBMDCECB_05524	GH115
PBMDCECB_06017	GT2-GT2
PBMDCECB_06020	GT2
PBMDCECB_06041	GH2
PBMDCECB_06529	GT35
PBMDCECB_06841	GT2
PBMDCECB_07514	GH13_11
PBMDCECB_07586	GT2
PBMDCECB_07807	GH43_19
PBMDCECB_07818	GH5_44
PBMDCECB_08057	GH32
PBMDCECB_08115	GT2
PBMDCECB_08123	GH115
PBMDCECB_08124	GH43_10
PBMDCECB_08440	PL8
PBMDCECB_08573	GT2
PBMDCECB_08910	GH25
PBMDCECB_09066	GT28
PBMDCECB_09095	GT1
PBMDCECB_09161	GH97
PBMDCECB_09409	GH1
PBMDCECB_09501	GH3
PBMDCECB_09512	GH97
PBMDCECB_09558	GH42
PBMDCECB_09559	GH42
PBMDCECB_09561	GH42
PBMDCECB_09604	GT2-GT2
PBMDCECB_09659	GH1
PBMDCECB_09743	GH20
PBMDCECB_10254	GH31
PBMDCECB_10259	GT51
PBMDCECB_10495	GH3
PBMDCECB_10585	GT2
PBMDCECB_10636	GT2-GT2
PBMDCECB_10649	GH2
PBMDCECB_10810	GH138
PBMDCECB_10815	GH127
PBMDCECB_10885	GH2
PBMDCECB_11010	GT2
PBMDCECB_11382	GT2
PBMDCECB_11508	GH43_7-CBM13
PBMDCECB_11557	GH3
PBMDCECB_11576	GH2
PBMDCECB_11616	GH65
PBMDCECB_12071	GH13_8
PBMDCECB_12072	GH133
PBMDCECB_12965	GH20
PBMDCECB_12991	GH3
PBMDCECB_12996	GH3
PBMDCECB_13093	GH1
PBMDCECB_13758	GH43_10
PBMDCECB_14178	GT2
PBMDCECB_14303	GH32
PBMDCECB_14401	GH2
PBMDCECB_14557	GH20
PBMDCECB_14651	GT2
PBMDCECB_14668	GH42
PBMDCECB_14747	GT35
PBMDCECB_14991	CBM48
PBMDCECB_15022	GH36
PBMDCECB_15023	GH29
PBMDCECB_15440	GH3
PBMDCECB_15453	GH36
PBMDCECB_15456	GH2
PBMDCECB_15529	GH5_46
PBMDCECB_15665	GT2
PBMDCECB_15687	CBM48
PBMDCECB_15688	GH31
PBMDCECB_15757	GH13_31
PBMDCECB_15864	GT2
PBMDCECB_15914	GH43_35
PBMDCECB_15928	GT30
PBMDCECB_16106	GH20
PBMDCECB_16485	PL1
PBMDCECB_16690	GH2
PBMDCECB_17291	GT5
PBMDCECB_17592	GH13
PBMDCECB_17637	GT19
PBMDCECB_17726	CBM34-GH13_21
PBMDCECB_17893	CBM48
PBMDCECB_17969	GT2
PBMDCECB_17971	GT2
PBMDCECB_17991	GH32
PBMDCECB_18107	GH16_3
PBMDCECB_18108	GH3
PBMDCECB_18336	GT2
PBMDCECB_18350	GT4
PBMDCECB_18417	GH2
PBMDCECB_18420	GH1
PBMDCECB_18735	GT83
PBMDCECB_18953	GT4
PBMDCECB_19078	GH78
PBMDCECB_19081	GH3
PBMDCECB_19180	GH13_29
PBMDCECB_19248	GT51
PBMDCECB_19417	GH28
PBMDCECB_19421	GH88
PBMDCECB_20070	GT5
PBMDCECB_20198	GT51
PBMDCECB_20202	GH67
PBMDCECB_20207	GH43_12
PBMDCECB_20315	GT2
PBMDCECB_20411	GH1
PBMDCECB_20501	GH16_3
PBMDCECB_20533	CBM50
PBMDCECB_20584	GH27
PBMDCECB_20791	GH2-CBM32
PBMDCECB_20942	GH3
PBMDCECB_21166	GH5_7
PBMDCECB_21181	GH57
PBMDCECB_21188	GH3
PBMDCECB_21193	GH3
PBMDCECB_21204	GH3
PBMDCECB_21239	GH2
PBMDCECB_21276	GT35
PBMDCECB_21317	GT3-GT35
PBMDCECB_21901	GH31
PBMDCECB_21960	GT83
PBMDCECB_22035	GH8
PBMDCECB_22088	GH3
PBMDCECB_22104	GH2
PBMDCECB_22165	GH130
PBMDCECB_22267	GH13_31
PBMDCECB_22422	GH25
PBMDCECB_22443	GT4
PBMDCECB_22447	GT32
PBMDCECB_22778	GT9
PBMDCECB_22930	GH2
PBMDCECB_23071	GH92
PBMDCECB_23175	GT2
PBMDCECB_23176	GH10
PBMDCECB_23182	GH31
PBMDCECB_23198	GH43_12
PBMDCECB_23249	GH63
PBMDCECB_23543	GT2
PBMDCECB_23550	GT19
PBMDCECB_23642	GT4
PBMDCECB_23670	GT28
PBMDCECB_23801	GH36
PBMDCECB_23807	GH2
PBMDCECB_23813	GH36
PBMDCECB_23866	GT2
PBMDCECB_24046	GH24
PBMDCECB_24065	GH13_29
PBMDCECB_24185	GH43_10
PBMDCECB_24291	GT2
PBMDCECB_24415	GH5_37
PBMDCECB_24461	GH109
PBMDCECB_24574	GH29
PBMDCECB_24627	GH28
PBMDCECB_24698	GT4
PBMDCECB_24945	GH42
PBMDCECB_25011	GT28
PBMDCECB_25120	GH8
PBMDCECB_25122	GH5_2
PBMDCECB_25205	GT111
PBMDCECB_25213	CBM13-CBM13
PBMDCECB_25376	GT2
PBMDCECB_25490	GT4
PBMDCECB_25492	GT2
PBMDCECB_25651	GH13_8
PBMDCECB_25654	GT51
PBMDCECB_25816	GH76
PBMDCECB_25818	GT4
PBMDCECB_25827	GH5
PBMDCECB_25828	CBM30
PBMDCECB_25833	GH18
PBMDCECB_25880	GH3
PBMDCECB_25886	CBM62
PBMDCECB_25958	GH78
PBMDCECB_26046	GT4
PBMDCECB_26068	GH97
PBMDCECB_26101	GT4
PBMDCECB_26184	GT4
PBMDCECB_26201	GH31
PBMDCECB_26203	GH31
PBMDCECB_26210	GH105-GH154
PBMDCECB_26216	GH23
PBMDCECB_26224	GH28-GH105
PBMDCECB_26243	GH97
PBMDCECB_26245	GH116
PBMDCECB_26287	GT84-GH94
PBMDCECB_26371	GT2
PBMDCECB_26373	GT2
PBMDCECB_26499	GH23-CBM50
PBMDCECB_26504	GT19
PBMDCECB_26601	GH2
PBMDCECB_26626	GT4
PBMDCECB_26681	GH92
PBMDCECB_26684	GH2
PBMDCECB_26689	GH38
PBMDCECB_26690	GH29
PBMDCECB_26692	GH151
PBMDCECB_26786	GH39
PBMDCECB_26801	GT4
PBMDCECB_27072	GT35
PBMDCECB_27128	GT2
PBMDCECB_27172	GT2
PBMDCECB_27247	GT4
PBMDCECB_27361	GT28
PBMDCECB_27373	GH8
PBMDCECB_27382	GH120
PBMDCECB_27410	GT2
PBMDCECB_27411	GT2
PBMDCECB_27570	GH10
PBMDCECB_27742	GH2
PBMDCECB_27803	GT35
PBMDCECB_27806	GT5
PBMDCECB_27807	CBM34-GH13_39-GH77
PBMDCECB_27836	GT4
PBMDCECB_27843	GT100
PBMDCECB_27844	GT4
PBMDCECB_27911	GH43_18-GH143-GH142
PBMDCECB_27980	GH25
PBMDCECB_27991	GH43_10
PBMDCECB_28012	GH77
PBMDCECB_28030	GH16_25
PBMDCECB_28223	GH13-CBM26
PBMDCECB_28426	GH39
PBMDCECB_28439	GT2
PBMDCECB_28441	GT2
PBMDCECB_28649	GH3
PBMDCECB_28680	GT4
PBMDCECB_28690	GT4
PBMDCECB_28752	GH43_12
PBMDCECB_28762	GH39
PBMDCECB_28763	GH39
PBMDCECB_28912	GH20
PBMDCECB_28962	GH23-CBM50-CBM50-CBM50-CBM50-CBM50
PBMDCECB_29032	GH23
PBMDCECB_29039	GH73
PBMDCECB_29075	CBM48-GH13_11
PBMDCECB_29244	GH25
PBMDCECB_29280	GH92
PBMDCECB_29285	GH29
PBMDCECB_29337	GH25
PBMDCECB_29476	GT28
PBMDCECB_29559	GH5_4
PBMDCECB_29561	GH94
PBMDCECB_29581	GH51
PBMDCECB_29643	GH29
PBMDCECB_29659	GH130
PBMDCECB_29660	GH27
PBMDCECB_29662	GH5_4
PBMDCECB_29666	GH10
PBMDCECB_29709	GT28
PBMDCECB_29812	GH29
PBMDCECB_29935	GH5_52
PBMDCECB_29952	CBM48-GH13_9
PBMDCECB_30037	GH43_26
PBMDCECB_30038	GH2
PBMDCECB_30042	GH2
PBMDCECB_30096	GH101-CBM32
PBMDCECB_30100	GH73
PBMDCECB_30152	CBM48-GH13_8
PBMDCECB_30180	GH2
PBMDCECB_30186	GH2
PBMDCECB_30332	GH77
PBMDCECB_30376	GH13
PBMDCECB_30402	GT51
PBMDCECB_30494	CBM32-CBM72
PBMDCECB_30496	CBM72
PBMDCECB_30529	GT51
PBMDCECB_30553	GH3
PBMDCECB_30558	CBM9
PBMDCECB_30568	GH123
PBMDCECB_30621	GT2
PBMDCECB_30622	GT2
PBMDCECB_30623	GT2
PBMDCECB_30628	GT2
PBMDCECB_30629	GT2
PBMDCECB_30640	GH43_29-CBM6
PBMDCECB_30657	CBM34-GH13_39
PBMDCECB_30661	GT35
PBMDCECB_30685	GT4
PBMDCECB_30715	GT4
PBMDCECB_30717	GH20
PBMDCECB_30734	GH73
PBMDCECB_30759	GH161
PBMDCECB_30899	GH45
PBMDCECB_30900	GH45
PBMDCECB_30907	GT2
PBMDCECB_30919	GT51
PBMDCECB_31012	GT28
PBMDCECB_31041	GH20
PBMDCECB_31070	CBM72
PBMDCECB_31088	GH130
PBMDCECB_31159	GT4
PBMDCECB_31161	GT11
PBMDCECB_31269	GT2
PBMDCECB_31270	GT2
PBMDCECB_31272	GT2
PBMDCECB_31300	GH13
PBMDCECB_31301	GH77
PBMDCECB_31303	GH97
PBMDCECB_31304	GH66
PBMDCECB_31361	GT2
PBMDCECB_31362	GT32
PBMDCECB_31364	GT4
PBMDCECB_31365	GT14
PBMDCECB_31478	GH9
PBMDCECB_31618	GT4
PBMDCECB_31619	GT4
PBMDCECB_31623	GT101
PBMDCECB_31624	GT2
PBMDCECB_31625	GT4
PBMDCECB_31826	GH3
PBMDCECB_31887	GT4
PBMDCECB_32095	PL26
PBMDCECB_32098	CBM48-GH13_14
PBMDCECB_32106	GH5_2
PBMDCECB_32203	GT2
PBMDCECB_32243	GH5_2
PBMDCECB_32258	GH3
PBMDCECB_32338	GH31
PBMDCECB_32493	GH10
PBMDCECB_32494	GH98-CBM35
PBMDCECB_32597	GT2
PBMDCECB_32656	GT39
PBMDCECB_32816	GH30_3
PBMDCECB_32824	GH130
PBMDCECB_32862	GT28
PBMDCECB_32886	GH20
PBMDCECB_32928	GH139
PBMDCECB_32950	GT2
PBMDCECB_32955	GT4
PBMDCECB_32958	GT2
PBMDCECB_33083	GH13_4
PBMDCECB_33100	GT2
PBMDCECB_33103	GT2-GT2
PBMDCECB_33108	GT2
PBMDCECB_33109	GT2
PBMDCECB_33111	GT2
PBMDCECB_33126	GH9
PBMDCECB_33127	GH9
PBMDCECB_33278	GH31
PBMDCECB_33280	GH43_10
PBMDCECB_33282	GH110
PBMDCECB_33302	CBM50
PBMDCECB_33429	GH2
PBMDCECB_33483	GH43_1
PBMDCECB_33573	GH141
PBMDCECB_33574	GH63
PBMDCECB_33577	GH3
PBMDCECB_33614	GH20
PBMDCECB_33700	GH3
PBMDCECB_33857	GH13_20
PBMDCECB_33893	GH4
PBMDCECB_34034	GH28
PBMDCECB_34035	GH28
PBMDCECB_34189	GH2
PBMDCECB_34265	GH5_2
PBMDCECB_34267	CBM67-GH2-CBM6
PBMDCECB_34304	GT2
PBMDCECB_34316	GT4
PBMDCECB_34323	GH95
PBMDCECB_34328	GH33
PBMDCECB_34340	GH97
PBMDCECB_34372	GH1
PBMDCECB_34538	GH32
PBMDCECB_34569	GH43_12
PBMDCECB_34586	GH31
PBMDCECB_34661	CBM48-GH13_9
PBMDCECB_34663	GH13_39
PBMDCECB_34780	GH43_28-CBM32
PBMDCECB_34891	GH3
PBMDCECB_34907	GH29
PBMDCECB_34914	GH1
PBMDCECB_35030	GH2
PBMDCECB_35045	PL1-CBM72
PBMDCECB_35090	GH106
PBMDCECB_35143	GH51-CBM72
PBMDCECB_35193	GH73-DOC
PBMDCECB_35230	GH92
PBMDCECB_35265	GH1
PBMDCECB_35271	GH106
PBMDCECB_35272	GH43_35-CBM6
PBMDCECB_35274	GH140
PBMDCECB_35308	CBM67-GH78
PBMDCECB_35312	GH3
PBMDCECB_35409	GH38
PBMDCECB_35412	GH123
PBMDCECB_35430	GH16_3
PBMDCECB_35488	GT4
PBMDCECB_35545	GH13_8
PBMDCECB_35547	GT4
PBMDCECB_35548	GH57
PBMDCECB_35549	GT3-GT35
PBMDCECB_35708	GH133
PBMDCECB_35720	GH31-CBM32-DOC-CBM32
PBMDCECB_35746	CBM48
PBMDCECB_35797	GT2
PBMDCECB_35798	GT2
PBMDCECB_35814	GH73-CBM50-CBM50
PBMDCECB_35835	GH128
PBMDCECB_35836	GH43_19
PBMDCECB_35837	GT51
PBMDCECB_35892	GH3
PBMDCECB_35957	PL1
PBMDCECB_35958	GH43_12
PBMDCECB_35966	PL12
PBMDCECB_36001	CBM50
PBMDCECB_36082	GH13_8
PBMDCECB_36102	GT2-GT2
PBMDCECB_36175	PL1
PBMDCECB_36206	CBM50
PBMDCECB_36253	GT51
PBMDCECB_36270	GH95
PBMDCECB_36279	GT4
PBMDCECB_36353	GT4
PBMDCECB_36374	GT2
PBMDCECB_36461	GT83
PBMDCECB_36549	CBM67-GH78
PBMDCECB_36593	GH32
PBMDCECB_36602	GT76
PBMDCECB_36653	GT2
PBMDCECB_36654	GT2
PBMDCECB_36655	GT2
PBMDCECB_36705	GH123
PBMDCECB_36708	GH78
PBMDCECB_36709	GH3
PBMDCECB_36813	GT2
PBMDCECB_36867	GH25
PBMDCECB_36897	CBM4
PBMDCECB_37096	GH43_7-CBM13
PBMDCECB_37098	GH43_29-CBM48
PBMDCECB_37151	GT2
PBMDCECB_37159	GT35
PBMDCECB_37220	GT2
PBMDCECB_37221	GT4
PBMDCECB_37223	GT4
PBMDCECB_37225	GT2
PBMDCECB_37363	GT32
PBMDCECB_37365	GT2
PBMDCECB_37367	GT2
PBMDCECB_37368	GT4
PBMDCECB_37374	GH25
PBMDCECB_37523	GH39
PBMDCECB_37525	GH43
PBMDCECB_37568	GH13_5
PBMDCECB_37629	GH30_2
PBMDCECB_37739	GH43_3
PBMDCECB_37758	GH23
PBMDCECB_37799	GT2
PBMDCECB_37809	PL11-CBM72
PBMDCECB_37827	GH28
PBMDCECB_37830	PL1
PBMDCECB_37849	GT2
PBMDCECB_37850	GT2
PBMDCECB_37851	GT2
PBMDCECB_37886	GH23
PBMDCECB_37959	GT19
PBMDCECB_37961	GH3
PBMDCECB_37963	GT4
PBMDCECB_37969	GT4
PBMDCECB_37976	GT4
PBMDCECB_38038	GT2
PBMDCECB_38042	GT4
PBMDCECB_38044	GT1-GT4
PBMDCECB_38045	GH5_2
PBMDCECB_38079	GH13_38
PBMDCECB_38156	GT2
PBMDCECB_38229	GH13-CBM72
PBMDCECB_38269	GT2
PBMDCECB_38379	GT2
PBMDCECB_38440	GH25
PBMDCECB_38444	GH13_5
PBMDCECB_38499	GT4
PBMDCECB_38542	GT2
PBMDCECB_38545	GH73
PBMDCECB_38583	GH27
PBMDCECB_38602	GT2
PBMDCECB_38801	GH95
PBMDCECB_38878	CBM50
PBMDCECB_38879	GH23
PBMDCECB_38910	GH146
PBMDCECB_38917	GH16_3
PBMDCECB_39080	GH76
PBMDCECB_39130	GT4
PBMDCECB_39133	GT2
PBMDCECB_39143	GT4
PBMDCECB_39144	GT4
PBMDCECB_39147	GT26
PBMDCECB_39275	GT2
PBMDCECB_39301	GH43_34
PBMDCECB_39350	GH53
PBMDCECB_39407	GT2
PBMDCECB_39410	GT2
PBMDCECB_39411	GT2
PBMDCECB_39412	GT2
PBMDCECB_39414	GT2
PBMDCECB_39451	CBM51
PBMDCECB_39481	GT2
PBMDCECB_39501	GH1
PBMDCECB_39503	GH1
PBMDCECB_39614	GH3
PBMDCECB_39630	GT83
PBMDCECB_39816	GT2
PBMDCECB_39822	GH30_8-CBM72
PBMDCECB_39833	GH3
PBMDCECB_39836	GH3
PBMDCECB_39838	GH3
PBMDCECB_39928	GT4
PBMDCECB_39930	GT51
PBMDCECB_40017	GH78
PBMDCECB_40041	GH97
PBMDCECB_40066	GH106
PBMDCECB_40110	PL1
PBMDCECB_40111	GH105
PBMDCECB_40112	GH28
PBMDCECB_40346	GH3
PBMDCECB_40439	CBM62
PBMDCECB_40450	GH5
PBMDCECB_40451	CBM30
PBMDCECB_40456	GH18
PBMDCECB_40507	GH55
PBMDCECB_40533	GH43_10
PBMDCECB_40814	GT14
PBMDCECB_40829	GH20
PBMDCECB_40830	GT2
PBMDCECB_40834	GH28
PBMDCECB_40994	GH73
PBMDCECB_41074	GT2
PBMDCECB_41096	GH3
PBMDCECB_41144	GH3
PBMDCECB_41148	GH18
PBMDCECB_41163	GT51
PBMDCECB_41180	GT35
PBMDCECB_41199	GH13_4
PBMDCECB_41255	GH43_35
PBMDCECB_41358	GH36
PBMDCECB_41441	GH24
PBMDCECB_41466	GH25
PBMDCECB_41500	GH20
PBMDCECB_41507	GH97
PBMDCECB_41740	GT4
PBMDCECB_41742	GT11
PBMDCECB_41898	GH136-CBM4
PBMDCECB_41932	GT2
PBMDCECB_41977	GH29-CBM32
PBMDCECB_41978	GH2
PBMDCECB_41980	GH3
PBMDCECB_42029	GH18
PBMDCECB_42091	GH27
PBMDCECB_42101	GH94
PBMDCECB_42152	CBM67-GH78
PBMDCECB_42154	GH106
PBMDCECB_42193	GH3
PBMDCECB_42200	GH3
PBMDCECB_42228	GH3
PBMDCECB_42276	GT2
PBMDCECB_42279	GT2
PBMDCECB_42280	GT2
PBMDCECB_42281	GT2
PBMDCECB_42282	GT2
PBMDCECB_42284	GT4
PBMDCECB_42288	GH1
PBMDCECB_42383	GT2
PBMDCECB_42426	GT2
PBMDCECB_42565	GH23
PBMDCECB_42603	GT4
PBMDCECB_42605	GT2
PBMDCECB_42634	GT28
PBMDCECB_42667	GH97
PBMDCECB_42694	GH76-CBM72
PBMDCECB_42734	CBM50
PBMDCECB_42775	GH43_24
PBMDCECB_42800	GT2
PBMDCECB_42810	GT51
PBMDCECB_42853	GH13_38
PBMDCECB_42888	GH23
PBMDCECB_43003	GH38
PBMDCECB_43063	GH20
PBMDCECB_43112	GT2
PBMDCECB_43120	GT4
PBMDCECB_43121	GT4
PBMDCECB_43123	GT2
PBMDCECB_43132	CBM48
PBMDCECB_43156	GH10
PBMDCECB_43184	GH164
PBMDCECB_43186	GH31
PBMDCECB_43190	GH29-CBM32
PBMDCECB_43288	GH102
PBMDCECB_43396	GT2
PBMDCECB_43420	GT25
PBMDCECB_43533	GH16_3
PBMDCECB_43650	GH45
PBMDCECB_43679	GH4
PBMDCECB_43680	GH4
PBMDCECB_43681	GH4
PBMDCECB_43756	GH3
PBMDCECB_43822	GH38
PBMDCECB_43856	GH43_10
PBMDCECB_43903	GH23
PBMDCECB_43907	GT2
PBMDCECB_43976	GT2
PBMDCECB_43978	GT2
PBMDCECB_44006	GT2
PBMDCECB_44058	GH8
PBMDCECB_44065	GH8
PBMDCECB_44092	GT2
PBMDCECB_44095	GH43_29
PBMDCECB_44110	GH23
PBMDCECB_44242	GT2
PBMDCECB_44326	GH1
PBMDCECB_44420	GT2
PBMDCECB_44441	GH43_34
PBMDCECB_44483	GH128
PBMDCECB_44558	GT2
PBMDCECB_44582	GH10
PBMDCECB_44612	GT4
PBMDCECB_44664	GH3
PBMDCECB_44677	CBM6
PBMDCECB_44678	CBM6
PBMDCECB_44723	GH73
PBMDCECB_44748	CBM50
PBMDCECB_44760	GH95
PBMDCECB_44816	GH77
PBMDCECB_44826	CBM50
PBMDCECB_44832	GT2
PBMDCECB_44833	GT2
PBMDCECB_44835	GT4
PBMDCECB_44836	GT2
PBMDCECB_44837	GT2
PBMDCECB_44868	GT28
PBMDCECB_44920	GH23
PBMDCECB_44938	GT4
PBMDCECB_44963	GT4
PBMDCECB_45212	GH33-CBM72
PBMDCECB_45255	GT2
PBMDCECB_45256	GT2
PBMDCECB_45258	GT56
PBMDCECB_45273	GT5
PBMDCECB_45292	GT83
PBMDCECB_45436	GH73
PBMDCECB_45460	GT111
PBMDCECB_45464	GT2
PBMDCECB_45465	GT32
PBMDCECB_45500	GH3
PBMDCECB_45502	GH39
PBMDCECB_45536	CBM50-CBM50
PBMDCECB_45592	GH13_38
PBMDCECB_45636	GH51
PBMDCECB_45672	GT2
PBMDCECB_45673	GT2
PBMDCECB_45750	GT32
PBMDCECB_45752	GT14
PBMDCECB_45837	GH25-CBM50-CBM50-CBM50
PBMDCECB_45874	GH3
PBMDCECB_45913	GH43_35
PBMDCECB_45990	GH9
PBMDCECB_45991	GH146
PBMDCECB_46001	GH13_29
PBMDCECB_46002	GT2
PBMDCECB_46041	GT2
PBMDCECB_46109	GT2
PBMDCECB_46142	GT4-GT4
PBMDCECB_46144	GT2
PBMDCECB_46293	GH95
PBMDCECB_46312	GH92
PBMDCECB_46456	GH89
PBMDCECB_46459	PL12
PBMDCECB_46460	GT4
PBMDCECB_46463	GT4
PBMDCECB_46488	GT2
PBMDCECB_46489	CBM51
PBMDCECB_46510	GT4
PBMDCECB_46513	GT51
PBMDCECB_46592	GH13_8
PBMDCECB_46595	GT51
PBMDCECB_46642	GT2
PBMDCECB_46644	GT2
PBMDCECB_46645	GT2
PBMDCECB_46646	GT2
PBMDCECB_46664	GH156
PBMDCECB_46728	GH53-CBM61
PBMDCECB_46792	CBM72
PBMDCECB_46798	GT2
PBMDCECB_46799	GT2
PBMDCECB_46800	GT4
PBMDCECB_46801	GT2
PBMDCECB_46803	GT4
PBMDCECB_46804	PL12
PBMDCECB_46805	GT4
PBMDCECB_46916	GH43_10
PBMDCECB_46921	GH88
PBMDCECB_46929	GT4
PBMDCECB_46950	GH43_19
PBMDCECB_46951	GH51
PBMDCECB_46965	CBM34-GH13
PBMDCECB_47053	GH2
PBMDCECB_47054	GH146
PBMDCECB_47089	GT2
PBMDCECB_47110	GT2
PBMDCECB_47135	GH25
PBMDCECB_47219	GT2
PBMDCECB_47323	GH2
PBMDCECB_47374	GT2
PBMDCECB_47375	GT4
PBMDCECB_47377	GT2
PBMDCECB_47378	GT4
PBMDCECB_47379	GT2
PBMDCECB_47382	GT2
PBMDCECB_47468	GH36
PBMDCECB_47509	GT4
PBMDCECB_47510	GT2
PBMDCECB_47511	GT2
PBMDCECB_47557	GH25
PBMDCECB_47564	GH77
PBMDCECB_47611	GH2
PBMDCECB_47651	GT4
PBMDCECB_47655	GT32
PBMDCECB_47699	CBM35
PBMDCECB_48000	GT51
PBMDCECB_48001	GH94
PBMDCECB_48072	GH29-CBM32-GH97
PBMDCECB_48123	GT4
PBMDCECB_48235	GT51
PBMDCECB_48263	GH89
PBMDCECB_48308	CBM50
PBMDCECB_48318	GH125
PBMDCECB_48364	GT2
PBMDCECB_48365	GT2
PBMDCECB_48366	GT4
PBMDCECB_48369	GT2
PBMDCECB_48371	GT2
PBMDCECB_48423	GH9
PBMDCECB_48435	GH23-CBM50
PBMDCECB_48497	GT2
PBMDCECB_48603	GT28
PBMDCECB_48653	GT4
PBMDCECB_48654	GT2
PBMDCECB_48709	GT2
PBMDCECB_48723	GT11
PBMDCECB_48836	GT19
PBMDCECB_49208	GT2
PBMDCECB_49214	GH105
PBMDCECB_49216	GH43_10
PBMDCECB_49301	GT51
PBMDCECB_49318	GT2
PBMDCECB_49325	GH106-GH30_5
PBMDCECB_49326	GH28-GH105
PBMDCECB_49328	GH2
PBMDCECB_49329	PL11
PBMDCECB_49445	GH3
PBMDCECB_49494	GH43_35
PBMDCECB_49597	GT2
PBMDCECB_49598	GT2
PBMDCECB_49599	GT2
PBMDCECB_49638	GT2
PBMDCECB_49639	GT2
PBMDCECB_49640	GT4
PBMDCECB_49641	GT4
PBMDCECB_49763	GH43_31
PBMDCECB_49773	GT2
PBMDCECB_49777	GT4
PBMDCECB_49778	GT2
PBMDCECB_49779	GT2
PBMDCECB_49780	GT2
PBMDCECB_49785	GT30
PBMDCECB_49900	GH20
PBMDCECB_49950	GH18
PBMDCECB_49987	GH78
PBMDCECB_50031	CBM48-GH13_11
PBMDCECB_50039	PL1-CBM35
PBMDCECB_50097	GH32
PBMDCECB_50191	GH73-CBM50
PBMDCECB_50260	GH77
PBMDCECB_50264	GH78
PBMDCECB_50266	GH106
PBMDCECB_50309	GT4
PBMDCECB_50310	GT4
PBMDCECB_50311	GT4
PBMDCECB_50314	GT2
PBMDCECB_50413	CBM50
PBMDCECB_50446	GH23
PBMDCECB_25475	GT4
PBMDCECB_25476	GT2
PBMDCECB_25478	GT100
PBMDCECB_25480	GT82
PBMDCECB_25825	GT2
PBMDCECB_26372	GT2
PBMDCECB_26391	GH29
PBMDCECB_26628	GT2
PBMDCECB_27084	GT32
PBMDCECB_27085	GT4
PBMDCECB_27087	GT9
PBMDCECB_27090	GT4
PBMDCECB_27529	GT51
PBMDCECB_27552	GH2
PBMDCECB_27748	GH94
PBMDCECB_27757	GT4
PBMDCECB_27758	GT2
PBMDCECB_27862	GH73
PBMDCECB_28141	GT9
PBMDCECB_28142	GT9
PBMDCECB_28240	GH23
PBMDCECB_28919	GT2
PBMDCECB_29227	CBM50-CBM50-CBM50
PBMDCECB_29525	CBM50-CBM50
PBMDCECB_29582	GH127
PBMDCECB_29583	GH2
PBMDCECB_29899	GH13
PBMDCECB_29901	GT2
PBMDCECB_30854	GH77
PBMDCECB_31227	GH29
PBMDCECB_31263	GT2
PBMDCECB_31341	GT19
PBMDCECB_31430	GT30
PBMDCECB_31448	GT104
PBMDCECB_32164	GH65
PBMDCECB_32167	GH53
PBMDCECB_32213	GT2
PBMDCECB_33439	PL10
PBMDCECB_33852	GT2
PBMDCECB_33856	GH77
PBMDCECB_34172	GH3
PBMDCECB_34251	GT4
PBMDCECB_34252	GT4
PBMDCECB_34253	GT2
PBMDCECB_34805	GT51
PBMDCECB_34819	GH4
PBMDCECB_35632	GH94
PBMDCECB_36044	GH24
PBMDCECB_36471	GT2
PBMDCECB_36474	GT26
PBMDCECB_36504	GH1
PBMDCECB_36506	GH1
PBMDCECB_36954	GT2
PBMDCECB_37379	GT5
PBMDCECB_37937	GH4
PBMDCECB_38681	GT4
PBMDCECB_39346	GH63
PBMDCECB_39575	GH1
PBMDCECB_39632	GT2
PBMDCECB_39682	GT4-GT4
PBMDCECB_39683	GT4
PBMDCECB_39684	GT4
PBMDCECB_39737	GH13_18
PBMDCECB_39785	GH23
PBMDCECB_39811	GH1
PBMDCECB_39957	GH23
PBMDCECB_40326	GH77
PBMDCECB_40396	GT4
PBMDCECB_40448	GT2
PBMDCECB_40578	GH1
PBMDCECB_41438	GH88
PBMDCECB_41642	GT1
PBMDCECB_42640	GH73-CBM50
PBMDCECB_42644	GH97
PBMDCECB_42942	GT2
